Order_ID,Product,Category,Region,Sales,Quantity,Discount,Profit,Customer_Age,Rating
ORD-26658,Phone,Furniture,South,1048.1,14,32.24,-66.62,58,2.7
ORD-26659,Desk,Electronics,West,863.31,7,49.85,-201.13,57,3.4
ORD-26660,Chair,Electronics,South,1693.53,1,17.87,348.08,31,4.0
ORD-26661,Laptop,Furniture,North,1746.97,4,13.55,768.39,23,1.2
ORD-26662,Laptop,Electronics,North,166.25,7,27.71,-214.15,54,2.7
ORD-26663,Chair,Furniture,West,137.01,1,26.74,-377.92,44,4.1
ORD-26664,Monitor,Office Supplies,East,591.96,5,25.55,610.57,24,4.3
ORD-26665,Phone,Electronics,North,190.53,7,8.28,-58.28,64,3.3
ORD-26666,Laptop,Electronics,West,1088.87,12,14.2,-443.94,53,1.5
ORD-26667,Desk,Furniture,North,62.1,8,8.61,-373.77,47,1.8
ORD-26668,Phone,Office Supplies,South,1574.14,5,10.95,60.42,47,1.4
ORD-26669,Tablet,Office Supplies,South,1305.08,10,45.36,726.69,29,2.0
ORD-26670,Chair,Electronics,North,439.34,13,1.6,482.46,49,1.5
ORD-26671,Phone,Furniture,West,672.47,3,41.72,201.83,32,2.4
ORD-26672,Tablet,Furniture,North,625.08,11,8.05,413.77,56,3.2
ORD-26673,Desk,Electronics,South,1846.72,3,16.64,180.34,64,1.2
ORD-26674,Monitor,Office Supplies,South,1776.36,1,31.51,248.12,49,3.4
ORD-26675,Chair,Furniture,West,1137.38,8,48.15,-290.15,47,1.9
ORD-26676,Monitor,Furniture,West,740.75,4,40.72,38.43,30,4.5
ORD-26677,Laptop,Electronics,South,934.29,10,48.05,22.86,27,2.9
ORD-26678,Monitor,Electronics,East,1144.43,8,49.44,340.75,31,1.5
ORD-26679,Laptop,Office Supplies,South,995.27,12,38.92,-105.4,24,2.4
ORD-26680,Tablet,Office Supplies,East,143.84,6,4.34,893.27,21,1.1
ORD-26681,Phone,Furniture,West,936.32,14,0.57,687.37,21,3.3
ORD-26682,Desk,Electronics,North,1841.81,9,47.73,800.42,34,4.0
ORD-26683,Tablet,Electronics,South,828.94,12,35.35,-286.54,52,1.1
ORD-26684,Desk,Electronics,East,1408.11,5,9.37,-237.58,63,4.3
ORD-26685,Monitor,Office Supplies,South,1994.18,12,34.34,397.95,39,2.6
ORD-26686,Desk,Office Supplies,South,1113.9,13,23.49,535.08,48,1.6
ORD-26687,Monitor,Furniture,North,977.23,12,1.02,-311.59,18,4.6
ORD-26688,Desk,Electronics,East,554.09,9,15.18,967.5,24,2.6
ORD-26689,Chair,Office Supplies,West,473.93,9,13.41,781.93,48,2.7
ORD-26690,Tablet,Electronics,East,1120.33,12,32.55,852.1,64,3.9
ORD-26691,Chair,Office Supplies,South,1358.79,4,38.41,964.34,43,4.9
ORD-26692,Phone,Electronics,North,867.16,8,49.83,280.13,35,3.5
ORD-26693,Phone,Furniture,West,23.52,2,29.55,-355.11,39,3.5
ORD-26694,Laptop,Office Supplies,North,1129.12,2,21.31,-302.63,55,4.6
ORD-26695,Laptop,Office Supplies,North,1151.79,1,42.77,384.85,48,2.8
ORD-26696,Laptop,Furniture,South,164.76,2,31.6,695.86,37,3.7
ORD-26697,Phone,Furniture,West,221.13,3,20.49,410.14,21,2.6
ORD-26698,Desk,Electronics,North,623.06,6,35.12,72.59,48,3.8
ORD-26699,Monitor,Office Supplies,West,1204.12,4,38.91,869.12,27,4.7
ORD-26700,Desk,Electronics,West,369.71,6,43.39,919.4,30,2.4
ORD-26701,Tablet,Electronics,West,701.65,2,11.93,522.93,42,3.1
ORD-26702,Phone,Electronics,North,311.46,11,11.49,642.56,21,3.3
ORD-26703,Monitor,Office Supplies,North,684.56,7,11.05,903.85,26,4.4
ORD-26704,Monitor,Furniture,East,1462.22,11,30.84,-19.86,55,1.9
ORD-26705,Monitor,Electronics,West,759.61,13,2.85,168.99,48,1.4
ORD-26706,Laptop,Office Supplies,North,1638.58,6,41.22,676.9,38,4.7
ORD-26707,Monitor,Electronics,North,1856.32,2,43.45,897.18,49,3.0
ORD-26708,Monitor,Furniture,South,628.29,7,48.88,55.86,55,1.9
ORD-26709,Phone,Furniture,East,1250.8,4,38.36,609.84,44,2.7
ORD-26710,Desk,Office Supplies,West,539.71,8,7.06,271.25,60,1.8
ORD-26711,Desk,Office Supplies,North,1146.37,12,44.43,508.41,29,4.6
ORD-26712,Chair,Furniture,North,256.16,3,26.1,258.4,24,1.2
ORD-26713,Chair,Office Supplies,East,1212.64,14,48.3,-261.81,51,2.2
ORD-26714,Tablet,Furniture,East,361.84,2,28.89,-48.53,44,1.7
ORD-26715,Phone,Electronics,West,799.39,5,26.75,-263.81,36,3.8
ORD-26716,Chair,Furniture,North,488.7,9,2.61,407.36,41,4.8
ORD-26717,Chair,Electronics,East,1595.17,8,17.08,291.74,39,4.8
ORD-26718,Phone,Office Supplies,North,379.78,2,46.81,989.65,43,2.7
ORD-26719,Desk,Electronics,East,1927.44,7,30.0,-82.49,28,3.6
ORD-26720,Tablet,Furniture,North,255.74,1,17.35,391.85,28,2.7
ORD-26721,Tablet,Office Supplies,East,839.4,4,18.94,357.12,20,4.6
ORD-26722,Tablet,Office Supplies,North,1541.08,4,31.76,516.71,44,3.1
ORD-26723,Chair,Furniture,East,251.88,3,33.48,-93.03,61,1.3
ORD-26724,Desk,Office Supplies,East,642.55,12,33.61,-425.02,19,3.2
ORD-26725,Tablet,Furniture,West,916.55,1,4.77,677.63,37,4.7
ORD-26726,Phone,Electronics,North,1529.37,11,29.05,-174.49,59,1.5
ORD-26727,Tablet,Electronics,South,1579.03,8,30.9,772.7,29,1.2
ORD-26728,Laptop,Office Supplies,East,1713.96,1,13.64,-259.62,57,4.7
ORD-26729,Desk,Furniture,North,626.75,6,20.14,489.21,29,3.8
ORD-26730,Laptop,Furniture,South,50.33,7,8.86,652.4,38,4.1
ORD-26731,Desk,Electronics,West,1444.61,5,8.75,-109.11,51,2.6
ORD-26732,Monitor,Electronics,West,362.65,4,5.18,579.36,35,2.8
ORD-26733,Phone,Office Supplies,South,792.3,6,21.54,193.62,19,3.4
ORD-26734,Monitor,Furniture,West,1613.63,9,32.43,470.99,52,3.8
ORD-26735,Chair,Office Supplies,West,1228.7,8,46.86,973.66,27,4.0
ORD-26736,Chair,Office Supplies,North,1749.5,4,30.52,679.08,38,1.8
ORD-26737,Monitor,Office Supplies,East,1312.89,4,25.78,896.42,62,1.3
ORD-26738,Desk,Furniture,North,777.4,12,45.86,207.99,40,4.4
ORD-26739,Tablet,Electronics,East,85.73,8,19.99,211.38,25,4.0
ORD-26740,Laptop,Furniture,South,49.21,2,24.86,-170.25,24,3.8
ORD-26741,Phone,Furniture,East,518.39,13,22.81,585.81,18,2.7
ORD-26742,Tablet,Furniture,North,1300.36,8,19.03,956.57,42,3.1
ORD-26743,Chair,Office Supplies,North,1433.98,4,33.24,-323.46,41,4.7
ORD-26744,Tablet,Office Supplies,West,701.49,9,42.95,171.68,57,5.0
ORD-26745,Monitor,Furniture,South,1694.64,4,46.61,322.37,64,2.8
ORD-26746,Monitor,Office Supplies,North,1887.84,5,27.83,697.32,63,4.1
ORD-26747,Laptop,Office Supplies,East,610.44,8,38.9,709.33,42,2.5
ORD-26748,Chair,Electronics,North,716.69,9,30.65,133.85,57,3.2
ORD-26749,Desk,Furniture,North,822.64,14,16.76,908.51,36,1.8
ORD-26750,Phone,Furniture,North,570.21,1,40.85,-112.78,61,4.2
ORD-26751,Monitor,Office Supplies,West,1300.3,10,47.15,164.14,54,1.3
ORD-26752,Phone,Furniture,West,1819.81,6,9.44,317.3,24,1.5
ORD-26753,Chair,Furniture,East,866.42,1,41.69,-319.05,19,4.0
ORD-26754,Desk,Furniture,West,376.51,4,31.57,333.72,45,1.5
ORD-26755,Monitor,Furniture,East,406.59,2,45.5,-10.07,36,4.3
ORD-26756,Laptop,Office Supplies,West,1449.22,3,33.49,743.36,54,4.5
ORD-26757,Phone,Electronics,West,1473.71,10,48.16,225.71,42,2.9
ORD-26758,Chair,Office Supplies,South,962.38,10,9.42,650.65,53,1.3
ORD-26759,Phone,Electronics,East,1526.19,3,11.67,845.07,30,2.0
ORD-26760,Desk,Furniture,West,1031.36,9,18.28,-261.85,30,2.2
ORD-26761,Laptop,Furniture,North,623.79,1,37.18,174.32,40,4.7
ORD-26762,Desk,Furniture,North,296.26,9,16.69,-486.04,56,3.7
ORD-26763,Monitor,Furniture,West,1042.0,2,5.15,-421.28,37,1.3
ORD-26764,Tablet,Furniture,East,1675.27,3,13.25,260.64,32,3.8
ORD-26765,Desk,Furniture,West,1852.89,2,39.17,-184.23,27,3.6
ORD-26766,Desk,Furniture,East,140.12,6,48.84,374.94,23,2.3
ORD-26767,Phone,Electronics,West,1838.44,11,8.84,-24.04,19,2.7
ORD-26768,Desk,Office Supplies,South,372.4,4,46.35,985.76,37,1.7
ORD-26769,Chair,Furniture,East,1217.05,6,0.26,690.71,46,4.3
ORD-26770,Monitor,Furniture,West,885.01,4,25.83,256.73,35,2.6
ORD-26771,Phone,Furniture,South,1407.81,10,4.32,921.05,60,4.0
ORD-26772,Phone,Electronics,South,1069.11,13,48.94,445.63,29,3.2
ORD-26773,Tablet,Furniture,East,791.66,9,28.32,-349.74,36,4.1
ORD-26774,Monitor,Office Supplies,West,161.01,2,15.54,735.79,55,1.3
ORD-26775,Chair,Electronics,South,72.39,12,46.89,529.7,20,3.4
ORD-26776,Monitor,Electronics,South,490.17,3,27.46,-182.37,61,1.3
ORD-26777,Desk,Furniture,North,1496.6,10,49.47,365.74,62,2.3
ORD-26778,Tablet,Electronics,North,1243.52,1,29.98,382.02,46,4.1
ORD-26779,Chair,Furniture,North,847.47,11,49.42,-413.54,33,2.4
ORD-26780,Tablet,Office Supplies,East,1080.07,12,35.59,-124.31,50,4.2
ORD-26781,Monitor,Office Supplies,North,1189.84,14,39.79,660.59,62,2.0
ORD-26782,Laptop,Electronics,West,159.54,7,25.13,237.87,61,3.7
ORD-26783,Monitor,Electronics,South,659.04,13,33.09,-264.85,31,1.8
ORD-26784,Desk,Furniture,North,1761.09,10,1.53,830.8,45,2.5
ORD-26785,Tablet,Electronics,West,1472.18,4,5.6,544.75,41,1.7
ORD-26786,Laptop,Office Supplies,West,191.03,12,5.71,73.18,26,2.2
ORD-26787,Desk,Electronics,North,566.58,10,22.27,252.41,38,3.7
ORD-26788,Tablet,Office Supplies,East,420.28,4,37.14,361.78,45,4.0
ORD-26789,Tablet,Furniture,West,776.03,6,41.15,-149.2,20,2.5
ORD-26790,Monitor,Office Supplies,East,1965.03,8,48.2,579.24,39,1.1
ORD-26791,Tablet,Electronics,East,1162.6,9,5.51,618.19,45,1.7
ORD-26792,Tablet,Office Supplies,East,332.86,2,30.05,-419.77,34,4.4
ORD-26793,Phone,Office Supplies,West,1574.9,13,18.61,921.18,60,2.6
ORD-26794,Tablet,Electronics,North,1180.55,8,10.98,820.13,26,1.3
ORD-26795,Monitor,Furniture,West,1726.46,10,36.22,-90.91,26,3.3
ORD-26796,Phone,Office Supplies,South,982.92,9,16.19,-333.02,58,4.7
ORD-26797,Phone,Electronics,South,1783.04,14,11.62,591.98,20,4.0
ORD-26798,Laptop,Office Supplies,North,1714.47,7,30.57,416.1,32,3.5
ORD-26799,Desk,Office Supplies,West,145.68,6,34.64,500.37,62,3.7
ORD-26800,Phone,Office Supplies,West,1652.36,10,0.64,595.19,62,3.5
ORD-26801,Chair,Furniture,South,253.43,11,26.24,36.69,59,2.6
ORD-26802,Phone,Office Supplies,South,236.64,6,10.07,806.15,60,3.7
ORD-26803,Chair,Electronics,West,337.17,6,16.1,671.39,34,2.1
ORD-26804,Laptop,Electronics,West,1842.17,9,37.34,138.7,36,1.3
ORD-26805,Chair,Office Supplies,North,1000.15,4,32.5,-92.46,38,4.1
ORD-26806,Laptop,Furniture,West,656.06,6,27.45,-306.16,33,1.9
ORD-26807,Laptop,Electronics,East,129.32,14,31.52,-43.83,52,3.3
ORD-26808,Laptop,Furniture,North,251.11,8,29.58,503.22,27,3.8
ORD-26809,Chair,Furniture,East,394.69,11,13.85,89.89,48,4.7
ORD-26810,Chair,Electronics,South,387.88,2,33.81,352.89,33,1.9
ORD-26811,Laptop,Electronics,East,179.71,7,12.79,-299.59,61,2.9
ORD-26812,Laptop,Furniture,East,179.37,1,44.97,176.54,22,4.0
ORD-26813,Desk,Office Supplies,South,609.98,2,8.22,-6.16,54,4.8
ORD-26814,Laptop,Furniture,East,1103.65,12,43.3,376.62,21,2.4
ORD-26815,Tablet,Electronics,West,1156.81,1,25.72,458.14,22,2.7
ORD-26816,Desk,Furniture,South,590.57,14,35.3,-22.73,33,1.8
ORD-26817,Desk,Electronics,South,178.78,8,1.49,-130.22,24,3.0
ORD-26818,Desk,Office Supplies,West,1225.06,5,42.16,415.76,59,4.2
ORD-26819,Tablet,Office Supplies,North,1319.25,13,43.63,630.63,57,1.3
ORD-26820,Desk,Office Supplies,North,1402.42,12,15.24,599.28,63,2.9
ORD-26821,Desk,Office Supplies,North,1857.09,7,34.78,618.18,54,4.1
ORD-26822,Chair,Office Supplies,South,91.97,13,0.86,-302.96,28,3.0
ORD-26823,Monitor,Electronics,East,436.61,11,40.41,445.47,54,1.8
ORD-26824,Chair,Furniture,West,1152.33,2,43.96,-450.6,59,1.6
ORD-26825,Laptop,Office Supplies,East,39.86,6,22.41,594.51,20,3.9
ORD-26826,Laptop,Electronics,West,120.16,14,1.79,-91.84,45,4.3
ORD-26827,Phone,Furniture,North,799.87,2,13.99,768.32,36,2.2
ORD-26828,Monitor,Furniture,North,1158.37,12,34.63,648.76,60,3.4
ORD-26829,Tablet,Office Supplies,North,1371.79,8,16.04,-116.37,32,3.4
ORD-26830,Chair,Office Supplies,West,512.16,11,39.84,577.87,53,3.7
ORD-26831,Laptop,Furniture,South,1248.73,1,1.27,833.82,31,2.5
ORD-26832,Tablet,Furniture,West,750.96,3,41.62,886.68,39,4.9
ORD-26833,Desk,Electronics,South,1120.97,11,49.15,940.67,30,4.4
ORD-26834,Tablet,Office Supplies,North,1345.67,12,28.12,-108.3,24,1.4
ORD-26835,Chair,Furniture,South,517.07,9,13.99,-459.25,19,1.6
ORD-26836,Monitor,Furniture,North,729.62,14,3.02,940.86,41,3.7
ORD-26837,Phone,Office Supplies,East,1115.09,9,5.89,-315.02,26,2.4
ORD-26838,Chair,Electronics,West,478.36,6,46.01,224.79,40,4.3
ORD-26839,Monitor,Electronics,South,1881.27,7,32.77,586.43,38,3.6
ORD-26840,Laptop,Office Supplies,South,1452.86,12,6.23,-260.16,36,3.4
ORD-26841,Laptop,Electronics,South,1264.23,6,16.79,908.84,42,1.2
ORD-26842,Tablet,Electronics,South,1463.94,12,31.3,612.12,25,2.0
ORD-26843,Chair,Electronics,East,483.57,2,15.84,830.18,26,4.4
ORD-26844,Laptop,Furniture,East,32.95,3,44.23,609.23,61,3.0
ORD-26845,Desk,Furniture,South,1301.76,1,2.4,260.72,21,1.4
ORD-26846,Desk,Electronics,East,1930.0,6,43.18,78.36,21,2.3
ORD-26847,Phone,Office Supplies,North,1324.21,3,4.4,464.41,41,2.4
ORD-26848,Tablet,Office Supplies,East,364.69,2,37.54,192.68,40,4.2
ORD-26849,Laptop,Office Supplies,West,1720.0,14,6.72,588.17,33,2.2
ORD-26850,Phone,Electronics,West,1166.31,11,25.04,-342.81,24,2.7
ORD-26851,Desk,Office Supplies,North,1242.76,1,21.34,-425.06,49,3.6
ORD-26852,Phone,Furniture,South,1036.37,10,29.77,109.45,50,2.8
ORD-26853,Phone,Office Supplies,North,1473.4,6,49.88,-203.29,46,3.1
ORD-26854,Laptop,Office Supplies,North,1919.22,3,38.06,886.93,42,3.5
ORD-26855,Laptop,Furniture,East,761.97,12,7.48,-385.55,49,3.3
ORD-26856,Laptop,Furniture,South,1170.08,10,25.14,-316.19,33,4.0
ORD-26857,Tablet,Electronics,East,1711.34,3,13.94,137.51,31,4.8
ORD-26858,Phone,Electronics,East,1760.2,11,27.7,-58.45,47,2.0
ORD-26859,Phone,Electronics,South,1649.69,12,6.23,337.5,55,3.9
ORD-26860,Tablet,Electronics,South,1130.4,5,37.3,687.88,41,1.7
ORD-26861,Desk,Electronics,East,1873.73,5,41.2,-207.55,47,1.6
ORD-26862,Chair,Furniture,East,356.39,13,7.56,-94.76,30,4.3
ORD-26863,Desk,Furniture,West,422.32,8,46.4,-262.57,34,3.4
ORD-26864,Tablet,Furniture,North,449.85,1,44.55,-324.15,28,4.5
ORD-26865,Phone,Office Supplies,North,816.79,2,40.72,-152.76,32,3.1
ORD-26866,Phone,Office Supplies,East,1341.26,5,36.36,66.49,18,3.9
ORD-26867,Laptop,Office Supplies,East,853.17,4,34.74,346.02,23,4.1
ORD-26868,Laptop,Electronics,East,1900.71,2,12.12,-388.96,22,2.6
ORD-26869,Phone,Office Supplies,West,496.45,7,41.75,509.86,55,3.2
ORD-26870,Phone,Electronics,East,1632.47,4,27.9,-414.36,33,3.5
ORD-26871,Monitor,Electronics,West,1568.43,9,16.51,412.37,61,3.8
ORD-26872,Laptop,Electronics,East,675.34,12,7.62,729.57,61,3.5
ORD-26873,Laptop,Electronics,South,951.93,14,36.61,335.74,50,2.9
ORD-26874,Desk,Office Supplies,West,1527.96,7,8.97,968.98,22,1.9
ORD-26875,Phone,Furniture,East,1711.35,9,47.17,85.08,59,4.2
ORD-26876,Phone,Electronics,East,1371.31,12,47.32,516.46,23,2.6
ORD-26877,Tablet,Office Supplies,North,1846.02,7,37.99,-306.13,36,4.4
ORD-26878,Desk,Electronics,South,1247.79,8,37.63,600.69,48,1.2
ORD-26879,Chair,Electronics,North,823.65,10,23.17,-335.7,41,1.5
ORD-26880,Chair,Furniture,East,1253.59,13,49.57,611.31,32,2.4
ORD-26881,Chair,Electronics,East,1231.74,14,16.32,346.0,25,1.6
ORD-26882,Monitor,Furniture,East,1113.8,2,34.85,958.61,64,4.8
ORD-26883,Laptop,Office Supplies,West,626.55,6,33.12,61.09,19,3.1
ORD-26884,Chair,Electronics,East,1341.15,8,13.21,635.91,52,1.2
ORD-26885,Tablet,Furniture,West,1605.46,5,29.18,430.99,26,2.1
ORD-26886,Laptop,Electronics,East,1918.48,11,21.17,-281.34,22,3.7
ORD-26887,Laptop,Electronics,South,1005.07,14,33.4,800.72,53,4.3
ORD-26888,Chair,Electronics,South,1509.58,10,25.33,54.81,59,2.3
ORD-26889,Laptop,Furniture,West,1607.87,14,13.49,486.3,40,4.9
ORD-26890,Desk,Office Supplies,South,1354.62,5,8.19,-56.59,53,2.5
ORD-26891,Desk,Furniture,South,770.39,5,12.08,968.74,22,3.3
ORD-26892,Chair,Office Supplies,South,1437.93,14,29.47,639.66,30,1.2
ORD-26893,Tablet,Furniture,North,1955.56,2,9.02,458.22,57,4.1
ORD-26894,Laptop,Furniture,North,1220.86,1,12.6,173.86,33,4.3
ORD-26895,Phone,Office Supplies,South,1481.5,5,4.43,636.83,50,4.0
ORD-26896,Chair,Office Supplies,East,489.06,10,44.74,917.65,24,3.7
ORD-26897,Monitor,Office Supplies,East,1316.65,11,1.2,966.24,53,1.3
ORD-26898,Laptop,Furniture,East,87.7,5,8.51,843.65,59,2.6
ORD-26899,Chair,Office Supplies,South,1664.77,14,37.52,231.82,40,3.1
ORD-26900,Chair,Electronics,South,457.52,6,9.88,817.34,57,1.9
ORD-26901,Tablet,Electronics,East,149.34,14,32.03,-27.94,18,4.7
ORD-26902,Phone,Electronics,North,371.66,9,7.84,69.14,34,4.7
ORD-26903,Laptop,Electronics,North,950.37,6,27.98,477.91,46,4.4
ORD-26904,Chair,Office Supplies,North,103.76,6,39.72,666.4,44,4.4
ORD-26905,Chair,Office Supplies,North,89.02,12,1.92,853.19,48,1.0
ORD-26906,Laptop,Electronics,West,1030.18,6,45.59,701.53,53,4.0
ORD-26907,Chair,Office Supplies,West,1145.25,13,5.0,-4.42,57,1.3
ORD-26908,Chair,Electronics,East,650.72,14,23.88,374.63,28,2.9
ORD-26909,Chair,Furniture,West,53.31,2,48.2,-27.61,58,1.7
ORD-26910,Desk,Office Supplies,West,930.0,2,5.34,400.26,42,2.0
ORD-26911,Desk,Furniture,North,1838.98,5,28.53,-391.97,57,4.0
ORD-26912,Phone,Office Supplies,West,979.01,9,14.1,144.59,47,2.6
ORD-26913,Tablet,Office Supplies,South,917.66,4,40.71,-103.28,23,3.0
ORD-26914,Laptop,Office Supplies,South,1125.89,6,30.89,150.76,39,1.2
ORD-26915,Tablet,Furniture,South,346.05,2,33.79,983.82,25,4.5
ORD-26916,Tablet,Furniture,North,1609.97,7,45.96,229.75,64,1.7
ORD-26917,Desk,Electronics,South,85.8,2,20.79,795.91,52,1.9
ORD-26918,Phone,Furniture,South,131.46,11,47.34,-110.46,40,2.2
ORD-26919,Tablet,Furniture,South,131.21,2,22.62,-425.76,43,1.0
ORD-26920,Tablet,Electronics,South,1589.34,5,12.38,-191.51,34,2.4
ORD-26921,Chair,Furniture,East,749.18,2,6.29,284.58,63,2.0
ORD-26922,Laptop,Furniture,North,1293.64,11,26.27,4.27,44,3.9
ORD-26923,Phone,Electronics,North,177.48,14,48.31,318.29,44,2.3
ORD-26924,Laptop,Furniture,West,1530.1,13,13.79,833.55,59,2.1
ORD-26925,Desk,Electronics,North,682.87,6,23.57,-168.04,50,1.6
ORD-26926,Tablet,Office Supplies,East,446.75,5,45.01,371.19,57,2.1
ORD-26927,Tablet,Office Supplies,North,1435.24,8,20.97,50.4,56,1.6
ORD-26928,Monitor,Furniture,East,147.66,10,18.36,52.97,31,3.2
ORD-26929,Laptop,Office Supplies,South,982.65,12,29.35,89.69,52,4.0
ORD-26930,Desk,Furniture,East,778.59,1,36.13,544.72,27,2.5
ORD-26931,Monitor,Electronics,North,1487.69,6,37.39,-210.7,57,2.8
ORD-26932,Monitor,Electronics,East,1285.19,14,11.44,-232.28,43,3.1
ORD-26933,Chair,Electronics,East,1785.37,11,2.53,-117.62,47,3.9
ORD-26934,Monitor,Office Supplies,South,1458.96,3,44.81,827.54,35,4.0
ORD-26935,Monitor,Electronics,East,843.01,7,38.99,692.59,61,2.9
ORD-26936,Chair,Electronics,East,386.7,9,27.64,850.79,38,4.6
ORD-26937,Tablet,Furniture,West,911.2,11,47.46,877.63,21,2.3
ORD-26938,Tablet,Furniture,West,350.66,13,45.7,472.99,54,1.4
ORD-26939,Phone,Furniture,East,244.44,7,23.62,773.52,24,3.8
ORD-26940,Monitor,Furniture,East,116.62,12,28.98,954.17,40,4.2
ORD-26941,Laptop,Electronics,North,1093.47,7,35.22,768.65,39,1.4
ORD-26942,Tablet,Furniture,South,1141.09,3,24.91,150.07,55,3.4
ORD-26943,Desk,Office Supplies,East,1317.52,2,12.49,143.42,33,1.3
ORD-26944,Laptop,Office Supplies,South,1775.84,10,35.44,238.25,23,1.8
ORD-26945,Phone,Office Supplies,West,1827.66,2,29.52,-30.1,27,5.0
ORD-26946,Monitor,Furniture,South,694.71,1,34.66,403.19,19,1.5
ORD-26947,Chair,Electronics,North,1279.67,9,19.18,331.21,62,1.4
ORD-26948,Phone,Furniture,East,935.01,5,32.43,326.25,56,4.4
ORD-26949,Laptop,Office Supplies,West,1510.34,8,22.8,4.77,44,1.3
ORD-26950,Chair,Furniture,East,1438.59,14,7.06,-32.97,54,4.8
ORD-26951,Desk,Office Supplies,North,406.9,10,1.95,331.29,55,2.5
ORD-26952,Chair,Electronics,West,364.47,14,41.71,545.11,56,1.6
ORD-26953,Chair,Electronics,West,246.07,4,40.34,377.17,25,2.4
ORD-26954,Desk,Electronics,West,263.26,7,4.68,258.03,22,1.7
ORD-26955,Tablet,Electronics,North,507.01,2,9.79,761.33,32,1.4
ORD-26956,Tablet,Electronics,West,712.36,12,32.34,151.17,33,3.4
ORD-26957,Chair,Furniture,North,1249.5,3,29.71,281.61,48,4.3
ORD-26958,Chair,Electronics,South,1497.1,12,27.1,827.03,18,2.2
ORD-26959,Phone,Furniture,East,295.72,13,9.93,-102.78,60,1.9
ORD-26960,Tablet,Office Supplies,East,520.07,3,11.07,302.19,18,4.7
ORD-26961,Desk,Office Supplies,West,1191.54,10,22.0,788.36,54,4.0
ORD-26962,Monitor,Electronics,East,1521.17,8,35.02,761.62,61,2.6
ORD-26963,Monitor,Furniture,West,1644.84,7,31.73,-338.87,56,3.7
ORD-26964,Chair,Electronics,North,779.23,9,18.86,298.6,54,3.1
ORD-26965,Chair,Office Supplies,South,903.08,4,36.06,151.09,47,3.6
ORD-26966,Monitor,Furniture,South,1362.23,3,30.49,-479.54,60,1.2
ORD-26967,Phone,Office Supplies,North,570.72,1,5.68,600.03,56,3.5
ORD-26968,Phone,Furniture,West,183.4,14,45.11,235.24,61,4.5
ORD-26969,Phone,Office Supplies,East,897.56,10,48.78,-203.61,62,1.0
ORD-26970,Laptop,Electronics,East,1971.56,7,32.43,421.79,34,4.8
ORD-26971,Desk,Electronics,West,759.61,8,5.96,-469.05,22,4.6
ORD-26972,Laptop,Electronics,West,610.68,10,10.75,948.62,23,4.0
ORD-26973,Chair,Office Supplies,West,1648.63,13,8.45,312.43,43,3.0
ORD-26974,Phone,Office Supplies,South,1837.9,8,15.83,-43.89,56,3.7
ORD-26975,Phone,Office Supplies,South,1565.82,7,44.13,976.35,33,1.5
ORD-26976,Monitor,Electronics,East,1056.9,8,2.73,483.51,22,4.6
ORD-26977,Monitor,Office Supplies,West,1778.97,10,4.12,470.5,57,2.0
ORD-26978,Phone,Office Supplies,North,1187.95,1,43.2,312.87,35,3.6
ORD-26979,Tablet,Electronics,West,604.61,12,49.01,406.86,40,2.4
ORD-26980,Monitor,Office Supplies,North,1875.05,10,45.46,784.87,41,2.9
ORD-26981,Desk,Furniture,West,1320.59,8,14.91,964.98,28,5.0
ORD-26982,Laptop,Office Supplies,West,284.51,2,6.49,203.45,41,3.5
ORD-26983,Desk,Electronics,South,684.8,5,40.05,967.01,44,3.5
ORD-26984,Monitor,Furniture,North,1326.22,3,27.87,-194.92,43,4.3
ORD-26985,Phone,Electronics,West,1677.84,6,27.69,81.31,57,2.9
ORD-26986,Chair,Electronics,West,1977.77,5,13.12,752.91,49,3.8
ORD-26987,Tablet,Electronics,North,420.93,6,28.25,752.39,49,3.2
ORD-26988,Monitor,Furniture,East,1614.59,12,14.33,-331.18,51,3.1
ORD-26989,Desk,Furniture,East,254.41,5,21.54,2.21,26,3.1
ORD-26990,Chair,Electronics,North,1369.33,8,21.43,251.43,43,3.5
ORD-26991,Monitor,Office Supplies,West,231.95,9,33.43,311.67,47,2.2
ORD-26992,Phone,Furniture,West,1129.36,14,46.55,16.79,30,4.8
ORD-26993,Phone,Electronics,South,1054.55,3,31.73,545.34,22,1.8
ORD-26994,Phone,Office Supplies,West,1790.63,1,16.21,-353.95,57,4.5
ORD-26995,Phone,Electronics,East,1083.08,3,45.37,402.92,22,2.3
ORD-26996,Monitor,Furniture,East,1438.42,5,14.33,530.45,58,1.7
ORD-26997,Tablet,Furniture,West,1730.24,13,32.84,-170.86,19,2.9
ORD-26998,Tablet,Office Supplies,East,298.92,7,29.53,-471.49,52,4.7
ORD-26999,Desk,Furniture,West,253.47,14,5.9,104.92,49,1.1
ORD-27000,Monitor,Electronics,South,258.89,2,24.74,208.47,19,4.0
ORD-27001,Phone,Electronics,West,662.64,10,33.81,923.51,18,1.0
ORD-27002,Tablet,Office Supplies,East,791.68,3,32.24,743.36,32,4.5
ORD-27003,Monitor,Office Supplies,East,96.4,13,33.41,-284.07,32,4.9
ORD-27004,Chair,Office Supplies,North,513.42,13,43.2,870.81,40,2.5
ORD-27005,Tablet,Office Supplies,South,33.57,12,20.6,-180.94,25,1.5
ORD-27006,Tablet,Electronics,North,398.3,12,41.82,779.29,53,4.8
