CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
30863,BMW,Corolla,2012,25000,100000,Diesel,Silver,Unknown Owner,Chicago
30864,Nissan,Accord,2020,20000,30000,Unknown Fuel,Black,Second,Houston
30865,Unknown Brand,Civic,0,30000,75000,Unknown Fuel,White,Unknown Owner,Chicago
30866,Honda,Mustang,2018,25000,75000,Unknown Fuel,Black,Second,Phoenix
30867,Toyota,Unknown Model,2015,50000,75000,Electric,Silver,Unknown Owner,Houston
30868,Honda,Focus,2015,20000,75000,Petrol,Blue,Unknown Owner,New York
30869,Toyota,Civic,0,20000,0,Unknown Fuel,Black,Unknown Owner,Chicago
30870,Hyundai,Accord,2020,25000,60000,Petrol,Gray,Unknown Owner,Miami
30871,Toyota,Corolla,2015,25000,75000,Hybrid,Unknown Color,Third,Chicago
30872,Hyundai,Focus,2018,40000,15000,Unknown Fuel,Silver,Unknown Owner,Chicago
30873,Hyundai,Civic,2012,40000,60000,Diesel,Red,Unknown Owner,Houston
30874,BMW,Mustang,2018,60000,15000,Hybrid,Black,Unknown Owner,Houston
30875,Tesla,Corolla,0,0,15000,Petrol,White,First,Phoenix
30876,BMW,Model S,2020,50000,0,Unknown Fuel,Blue,Second,Phoenix
30877,Hyundai,Corolla,2020,20000,30000,Diesel,Blue,Second,Unknown Location
30878,Hyundai,Civic,2010,0,100000,Hybrid,Unknown Color,Unknown Owner,Houston
30879,Toyota,Corolla,2020,40000,75000,Diesel,White,Unknown Owner,Los Angeles
30880,Nissan,Accord,2020,20000,30000,Unknown Fuel,Unknown Color,Third,Miami
30881,Tesla,Civic,0,25000,15000,Diesel,Unknown Color,Second,Phoenix
30882,Nissan,Civic,2018,20000,15000,Electric,Red,Third,New York
30883,Nissan,Mustang,2018,25000,45000,Electric,Silver,Second,Phoenix
30884,Nissan,Corolla,2020,30000,15000,Petrol,Silver,Third,Chicago
30885,Tesla,Corolla,2018,25000,75000,Petrol,Blue,Third,Unknown Location
30886,Nissan,Accord,2018,20000,75000,Diesel,Silver,Third,Miami
30887,Tesla,Focus,0,60000,30000,Petrol,Gray,Third,Houston
30888,Honda,Focus,0,40000,0,Petrol,Red,Third,Phoenix
30889,Hyundai,Unknown Model,2020,25000,0,Hybrid,Unknown Color,First,Miami
30890,Unknown Brand,Civic,2012,60000,15000,Petrol,Red,Second,Miami
30891,Toyota,Focus,2020,0,100000,Electric,White,First,New York
30892,Ford,Mustang,2015,30000,75000,Unknown Fuel,Blue,Second,Miami
30893,Nissan,Unknown Model,2018,50000,100000,Electric,White,Second,Los Angeles
30894,BMW,Accord,2010,30000,45000,Electric,White,Unknown Owner,Los Angeles
30895,Honda,Civic,2020,25000,30000,Hybrid,Red,Third,Houston
30896,BMW,Accord,2012,0,30000,Petrol,White,Third,Houston
30897,Ford,Mustang,2012,0,100000,Petrol,White,Unknown Owner,Unknown Location
30898,Tesla,Unknown Model,2018,60000,30000,Petrol,Black,Unknown Owner,Chicago
30899,Ford,Focus,2020,20000,45000,Electric,Black,Unknown Owner,Houston
30900,BMW,Unknown Model,2020,60000,45000,Petrol,Blue,Unknown Owner,Phoenix
30901,Hyundai,Corolla,0,50000,15000,Electric,Silver,Second,Chicago
30902,Hyundai,Accord,2015,30000,45000,Electric,Silver,Third,New York
30903,Ford,Unknown Model,0,25000,0,Hybrid,Silver,Second,Miami
30904,Hyundai,Accord,2020,0,30000,Electric,Black,Unknown Owner,Houston
30905,Toyota,Model S,0,25000,30000,Petrol,Blue,Unknown Owner,Chicago
30906,Ford,Model S,2015,20000,30000,Hybrid,White,Unknown Owner,Chicago
30907,Nissan,Unknown Model,2012,25000,45000,Unknown Fuel,Silver,First,Unknown Location
30908,Toyota,Model S,2020,25000,75000,Unknown Fuel,Black,First,Unknown Location
30909,Nissan,Unknown Model,0,50000,60000,Electric,Gray,Unknown Owner,Miami
30910,Unknown Brand,Accord,0,0,75000,Petrol,White,Unknown Owner,Phoenix
30911,Unknown Brand,Mustang,2018,50000,75000,Hybrid,Silver,First,Miami
30912,Ford,Mustang,2015,0,45000,Petrol,Unknown Color,Second,Los Angeles
30913,Toyota,Unknown Model,2015,0,75000,Unknown Fuel,Red,Second,Chicago
30914,Hyundai,Unknown Model,2018,40000,15000,Electric,Blue,Second,New York
30915,Toyota,Model S,2010,20000,100000,Hybrid,White,Second,Phoenix
30916,Unknown Brand,Civic,2018,60000,45000,Petrol,Silver,Third,Phoenix
30917,Ford,Unknown Model,2015,60000,0,Unknown Fuel,Red,Unknown Owner,Unknown Location
30918,Honda,Unknown Model,2018,0,100000,Electric,Unknown Color,Unknown Owner,New York
30919,Tesla,Corolla,2015,40000,0,Petrol,Gray,Unknown Owner,Chicago
30920,Tesla,Corolla,0,20000,30000,Petrol,Gray,Unknown Owner,Houston
30921,Tesla,Focus,2010,60000,75000,Electric,Black,Unknown Owner,Chicago
30922,Hyundai,Model S,2020,50000,0,Unknown Fuel,Black,Third,Phoenix
30923,Toyota,Civic,2012,20000,100000,Diesel,Unknown Color,First,New York
30924,Hyundai,Mustang,2010,30000,60000,Diesel,Gray,Unknown Owner,Los Angeles
30925,Unknown Brand,Unknown Model,2020,60000,15000,Petrol,White,Second,New York
30926,Tesla,Mustang,0,0,15000,Hybrid,Blue,Second,New York
30927,Unknown Brand,Unknown Model,2018,30000,75000,Electric,Silver,Second,Houston
30928,Toyota,Model S,2015,40000,100000,Petrol,Silver,Unknown Owner,Unknown Location
30929,Unknown Brand,Focus,0,60000,100000,Hybrid,Black,First,Miami
30930,Honda,Focus,0,40000,30000,Electric,Red,Third,Unknown Location
30931,Hyundai,Corolla,2010,40000,30000,Unknown Fuel,Gray,Second,Phoenix
30932,Ford,Mustang,2018,60000,15000,Petrol,White,Unknown Owner,Houston
30933,Unknown Brand,Model S,0,50000,75000,Unknown Fuel,Gray,Unknown Owner,Miami
30934,Unknown Brand,Focus,2020,25000,30000,Unknown Fuel,Black,Third,Los Angeles
30935,Ford,Focus,0,20000,45000,Electric,Blue,First,Unknown Location
30936,Toyota,Mustang,2012,25000,60000,Hybrid,White,Unknown Owner,Chicago
30937,Toyota,Civic,2010,50000,45000,Unknown Fuel,Silver,Second,New York
30938,Hyundai,Corolla,2012,0,0,Electric,Red,First,Los Angeles
30939,Unknown Brand,Corolla,2018,60000,100000,Diesel,Blue,Unknown Owner,Miami
30940,Honda,Corolla,2020,50000,100000,Hybrid,Blue,First,Chicago
30941,Tesla,Accord,0,30000,0,Hybrid,White,Third,Phoenix
30942,Honda,Focus,2010,25000,100000,Unknown Fuel,Silver,First,Phoenix
30943,Ford,Unknown Model,0,40000,45000,Electric,Gray,Third,Los Angeles
30944,Ford,Accord,2020,50000,0,Petrol,Black,Unknown Owner,Los Angeles
30945,Nissan,Focus,2015,30000,60000,Hybrid,Red,First,Chicago
30946,Tesla,Focus,2020,60000,100000,Diesel,Black,Second,New York
30947,Unknown Brand,Mustang,2020,50000,30000,Diesel,Red,Third,Phoenix
30948,Ford,Model S,0,40000,15000,Diesel,White,Second,Miami
30949,Nissan,Mustang,2020,20000,45000,Unknown Fuel,Blue,Unknown Owner,New York
30950,Toyota,Corolla,0,40000,0,Electric,Blue,Unknown Owner,New York
30951,Ford,Corolla,2010,40000,0,Hybrid,White,Second,Houston
30952,BMW,Mustang,2010,20000,75000,Diesel,Blue,Unknown Owner,Phoenix
30953,Tesla,Civic,2010,0,45000,Unknown Fuel,Black,Unknown Owner,Phoenix
30954,Nissan,Corolla,2012,0,0,Petrol,Silver,Unknown Owner,New York
30955,Tesla,Focus,0,25000,75000,Unknown Fuel,Silver,First,Houston
30956,Tesla,Model S,2018,20000,45000,Hybrid,Silver,Unknown Owner,Unknown Location
30957,BMW,Civic,2018,0,0,Unknown Fuel,Blue,Third,Houston
30958,Honda,Focus,2020,50000,15000,Diesel,Gray,Third,Los Angeles
30959,Toyota,Focus,2012,20000,30000,Diesel,Unknown Color,Second,Chicago
30960,Tesla,Accord,2018,30000,60000,Petrol,White,Second,New York
30961,Ford,Civic,2010,60000,0,Electric,Black,First,Phoenix
30962,Hyundai,Accord,2015,60000,15000,Petrol,Blue,Third,Miami
30963,Toyota,Focus,0,0,100000,Petrol,Gray,Unknown Owner,Chicago
30964,Ford,Focus,2015,40000,45000,Electric,Red,Second,Phoenix
30965,Toyota,Accord,2018,25000,0,Petrol,White,First,Chicago
30966,Unknown Brand,Model S,2012,60000,60000,Unknown Fuel,Silver,First,Phoenix
30967,Toyota,Model S,2018,50000,100000,Electric,Black,Third,New York
30968,Nissan,Accord,2010,0,60000,Electric,Blue,Unknown Owner,Los Angeles
30969,Ford,Model S,2012,50000,0,Unknown Fuel,Blue,Unknown Owner,Unknown Location
30970,Hyundai,Corolla,2015,0,45000,Electric,Black,First,Los Angeles
30971,Ford,Civic,0,30000,100000,Petrol,Unknown Color,Second,Chicago
30972,Unknown Brand,Model S,2020,20000,0,Diesel,Gray,Second,New York
30973,Toyota,Focus,2010,60000,45000,Unknown Fuel,Gray,Second,Miami
30974,Tesla,Corolla,2012,60000,45000,Petrol,Black,Third,Miami
30975,Hyundai,Civic,2020,50000,0,Unknown Fuel,Black,Second,Los Angeles
30976,Ford,Model S,2010,40000,100000,Unknown Fuel,Silver,First,Chicago
30977,Unknown Brand,Model S,0,60000,45000,Hybrid,Unknown Color,First,Houston
30978,Hyundai,Civic,0,50000,30000,Electric,Black,Third,New York
30979,BMW,Model S,2015,40000,45000,Petrol,Red,Unknown Owner,Phoenix
30980,BMW,Accord,2012,30000,100000,Electric,Blue,First,Houston
30981,Toyota,Civic,2018,20000,15000,Petrol,Black,Second,Chicago
30982,Honda,Civic,2012,25000,45000,Unknown Fuel,Silver,Second,Chicago
30983,Toyota,Focus,2012,20000,30000,Petrol,Unknown Color,Second,Chicago
30984,Unknown Brand,Mustang,2010,40000,30000,Electric,Red,Second,New York
30985,Toyota,Civic,2018,60000,100000,Electric,Red,Unknown Owner,Houston
30986,Tesla,Mustang,2015,25000,60000,Unknown Fuel,Gray,Third,Los Angeles
30987,Tesla,Unknown Model,2020,40000,75000,Electric,Red,Third,Los Angeles
30988,Nissan,Model S,2015,50000,30000,Petrol,Unknown Color,Second,Unknown Location
30989,Unknown Brand,Mustang,2018,0,0,Hybrid,Gray,Third,Phoenix
30990,Honda,Focus,0,40000,75000,Diesel,Gray,Unknown Owner,Los Angeles
30991,Hyundai,Mustang,2020,50000,0,Unknown Fuel,Gray,First,Miami
30992,Unknown Brand,Corolla,2012,30000,45000,Hybrid,White,Unknown Owner,Houston
30993,Unknown Brand,Mustang,2020,0,30000,Unknown Fuel,Unknown Color,Second,Houston
30994,Honda,Mustang,2012,20000,0,Hybrid,Unknown Color,Third,Phoenix
30995,Unknown Brand,Unknown Model,0,0,75000,Diesel,Red,Unknown Owner,Unknown Location
30996,Honda,Civic,2018,50000,30000,Unknown Fuel,Gray,Second,Phoenix
30997,Honda,Corolla,2015,20000,75000,Electric,White,Second,Unknown Location
30998,Honda,Mustang,2010,20000,30000,Hybrid,Blue,Second,Phoenix
30999,Unknown Brand,Corolla,2020,30000,60000,Hybrid,Gray,Second,Chicago
31000,Unknown Brand,Corolla,2010,60000,0,Petrol,Blue,Third,Miami
31001,Toyota,Corolla,0,25000,45000,Electric,Silver,First,Miami
31002,Unknown Brand,Focus,2010,40000,0,Unknown Fuel,Silver,Second,Houston
31003,Toyota,Focus,2020,0,60000,Electric,Red,Second,Chicago
31004,Nissan,Corolla,2010,30000,45000,Hybrid,Gray,Third,Miami
31005,BMW,Unknown Model,2010,30000,45000,Hybrid,Blue,First,Chicago
31006,BMW,Model S,2010,0,30000,Hybrid,Blue,First,Los Angeles
31007,Nissan,Accord,2015,50000,0,Diesel,White,Second,Chicago
31008,Nissan,Model S,2012,25000,100000,Electric,White,Unknown Owner,Unknown Location
31009,Ford,Focus,2015,40000,15000,Electric,White,Second,Chicago
31010,Toyota,Unknown Model,0,30000,15000,Petrol,Red,First,Miami
31011,Honda,Unknown Model,0,20000,15000,Electric,Gray,Third,Phoenix
31012,Hyundai,Civic,2015,25000,30000,Unknown Fuel,Blue,Second,Houston
31013,Ford,Focus,0,40000,15000,Diesel,White,Third,Houston
31014,Tesla,Unknown Model,2012,0,75000,Petrol,Silver,Second,Chicago
31015,Toyota,Unknown Model,2012,30000,15000,Petrol,Unknown Color,Second,Unknown Location
31016,Unknown Brand,Model S,0,40000,45000,Electric,Blue,Third,Phoenix
31017,Nissan,Unknown Model,2010,30000,45000,Petrol,Silver,Second,Chicago
31018,BMW,Unknown Model,2015,40000,75000,Unknown Fuel,Gray,Third,Miami
31019,Toyota,Mustang,2020,20000,100000,Hybrid,White,Second,Houston
31020,Nissan,Corolla,2020,40000,15000,Diesel,Silver,Third,Phoenix
31021,Hyundai,Mustang,2010,50000,30000,Hybrid,White,Third,Los Angeles
31022,Hyundai,Model S,2015,20000,75000,Diesel,Silver,Unknown Owner,Phoenix
31023,Toyota,Model S,2010,0,60000,Electric,Red,Third,Houston
31024,Unknown Brand,Corolla,2015,25000,30000,Diesel,Gray,Second,Phoenix
31025,Toyota,Model S,2010,40000,60000,Unknown Fuel,Gray,Unknown Owner,Houston
31026,Unknown Brand,Civic,2012,50000,100000,Hybrid,White,Third,Los Angeles
31027,Toyota,Accord,2020,30000,45000,Unknown Fuel,Red,Third,New York
31028,Tesla,Civic,0,0,15000,Hybrid,Blue,Second,Houston
31029,BMW,Focus,2010,40000,0,Electric,Red,First,Houston
31030,Toyota,Accord,2015,60000,60000,Petrol,Blue,Unknown Owner,Miami
31031,Nissan,Model S,0,60000,75000,Petrol,Blue,Unknown Owner,Los Angeles
31032,Tesla,Model S,0,0,15000,Electric,Black,First,Miami
31033,Hyundai,Civic,0,0,75000,Unknown Fuel,Blue,Unknown Owner,Chicago
31034,Ford,Focus,2020,0,45000,Hybrid,Silver,Unknown Owner,New York
31035,Toyota,Mustang,2010,0,15000,Petrol,Gray,Unknown Owner,New York
31036,Unknown Brand,Focus,2018,30000,100000,Hybrid,Red,First,Houston
31037,Tesla,Civic,2020,20000,75000,Electric,White,Unknown Owner,Phoenix
31038,Honda,Civic,0,20000,15000,Petrol,Unknown Color,Unknown Owner,Unknown Location
31039,Ford,Accord,2018,50000,0,Hybrid,Gray,Unknown Owner,Phoenix
31040,BMW,Corolla,2015,30000,60000,Petrol,Gray,Second,Los Angeles
31041,Toyota,Focus,2012,0,100000,Unknown Fuel,Silver,First,Houston
31042,Toyota,Focus,2012,30000,15000,Hybrid,Blue,Second,Los Angeles
31043,Tesla,Corolla,2015,0,75000,Petrol,Black,Third,Miami
31044,Hyundai,Civic,2018,50000,100000,Hybrid,Silver,Unknown Owner,New York
31045,BMW,Mustang,0,0,60000,Petrol,Unknown Color,Second,Unknown Location
31046,Honda,Corolla,2012,25000,60000,Unknown Fuel,Black,Unknown Owner,Miami
31047,Ford,Corolla,0,20000,30000,Hybrid,Unknown Color,Unknown Owner,Unknown Location
31048,Nissan,Unknown Model,2012,30000,0,Hybrid,Unknown Color,Third,Unknown Location
31049,BMW,Focus,2018,40000,45000,Hybrid,White,First,Chicago
31050,Toyota,Civic,2010,50000,75000,Electric,Gray,Third,New York
31051,Tesla,Unknown Model,2012,60000,30000,Petrol,Red,Unknown Owner,Phoenix
31052,Honda,Accord,2012,50000,45000,Diesel,Unknown Color,Third,New York
31053,Tesla,Unknown Model,2010,0,100000,Unknown Fuel,Black,Unknown Owner,Chicago
31054,Ford,Mustang,2018,40000,30000,Hybrid,Gray,Third,Miami
31055,Unknown Brand,Unknown Model,2018,25000,100000,Electric,White,Unknown Owner,Phoenix
31056,Unknown Brand,Civic,2010,50000,60000,Hybrid,Blue,Unknown Owner,Miami
31057,BMW,Corolla,2012,20000,15000,Petrol,Gray,First,Phoenix
31058,Tesla,Civic,2010,0,100000,Electric,Blue,First,Phoenix
31059,Nissan,Focus,2015,40000,100000,Electric,Gray,Second,Miami
31060,Nissan,Accord,0,25000,75000,Petrol,Blue,First,Los Angeles
31061,Unknown Brand,Mustang,2010,20000,60000,Diesel,Blue,Second,Phoenix
31062,Unknown Brand,Accord,0,40000,75000,Petrol,Unknown Color,Unknown Owner,Phoenix
31063,Tesla,Accord,2020,30000,15000,Petrol,Black,Third,Unknown Location
31064,Hyundai,Mustang,2018,60000,15000,Diesel,Red,Third,Chicago
31065,Toyota,Focus,2012,60000,100000,Unknown Fuel,Blue,Unknown Owner,Los Angeles
31066,Tesla,Corolla,2012,0,30000,Unknown Fuel,Silver,Unknown Owner,Unknown Location
31067,Honda,Civic,2015,60000,60000,Hybrid,White,First,Chicago
31068,BMW,Corolla,2012,25000,100000,Petrol,Silver,Second,Miami
31069,Ford,Corolla,2015,40000,100000,Diesel,Unknown Color,Second,Chicago
31070,Hyundai,Civic,2015,60000,0,Hybrid,White,Unknown Owner,New York
31071,Nissan,Focus,2018,30000,30000,Petrol,Gray,First,Phoenix
31072,Hyundai,Civic,2015,60000,100000,Petrol,Unknown Color,First,Houston
31073,Tesla,Accord,2018,40000,45000,Hybrid,Red,Unknown Owner,Unknown Location
31074,Honda,Focus,0,25000,0,Electric,Gray,Unknown Owner,Los Angeles
31075,Hyundai,Model S,0,0,30000,Electric,Silver,Second,Los Angeles
31076,Unknown Brand,Model S,2015,20000,45000,Unknown Fuel,Black,Third,Phoenix
31077,Nissan,Model S,0,50000,45000,Electric,Red,Second,Miami
31078,Hyundai,Accord,2010,20000,0,Petrol,Gray,Third,New York
31079,Nissan,Mustang,2018,60000,0,Diesel,Blue,Unknown Owner,New York
31080,Ford,Mustang,2020,20000,30000,Diesel,White,First,Chicago
31081,Nissan,Unknown Model,2010,25000,15000,Unknown Fuel,Black,Unknown Owner,Miami
31082,Hyundai,Focus,2015,50000,15000,Electric,White,Unknown Owner,Unknown Location
31083,Honda,Focus,2020,50000,75000,Electric,White,Unknown Owner,Chicago
31084,Nissan,Civic,2018,20000,75000,Electric,Silver,Unknown Owner,Phoenix
31085,Nissan,Focus,2020,0,60000,Hybrid,Blue,Unknown Owner,Houston
31086,Tesla,Civic,2020,25000,45000,Hybrid,Unknown Color,Third,Unknown Location
31087,Tesla,Unknown Model,2015,40000,30000,Unknown Fuel,Gray,Third,Houston
31088,Unknown Brand,Civic,2010,50000,30000,Electric,White,Third,Unknown Location
31089,BMW,Model S,2020,50000,45000,Hybrid,White,Unknown Owner,Los Angeles
31090,Toyota,Civic,2010,50000,45000,Electric,Red,First,Chicago
31091,Honda,Civic,0,40000,75000,Electric,Black,Second,Phoenix
31092,Toyota,Civic,2020,25000,60000,Diesel,Unknown Color,Unknown Owner,Houston
31093,Toyota,Focus,2018,0,45000,Hybrid,Unknown Color,Third,Los Angeles
31094,Nissan,Corolla,2015,60000,75000,Hybrid,Red,Second,Miami
31095,Hyundai,Corolla,2020,25000,0,Hybrid,Red,Third,Miami
31096,Unknown Brand,Accord,2015,25000,100000,Petrol,Gray,Third,Los Angeles
31097,Ford,Corolla,0,40000,15000,Electric,White,Unknown Owner,Houston
31098,Hyundai,Accord,0,25000,60000,Diesel,Red,First,Unknown Location
31099,Hyundai,Focus,2010,0,15000,Electric,Silver,First,Los Angeles
31100,Ford,Model S,2020,20000,30000,Diesel,Silver,Third,Chicago
31101,Nissan,Corolla,2018,60000,45000,Diesel,Blue,First,Los Angeles
31102,Unknown Brand,Corolla,2012,60000,100000,Hybrid,Gray,Second,Chicago
31103,Honda,Mustang,2010,0,75000,Petrol,Unknown Color,Third,Houston
31104,Toyota,Mustang,2015,0,45000,Petrol,Unknown Color,First,Houston
31105,BMW,Unknown Model,2010,40000,100000,Hybrid,Unknown Color,Third,Unknown Location
31106,Unknown Brand,Mustang,2018,50000,15000,Electric,Silver,Third,Unknown Location
31107,Toyota,Accord,0,20000,60000,Petrol,Gray,Third,Unknown Location
31108,Ford,Accord,2015,30000,75000,Petrol,Red,First,Miami
31109,Toyota,Unknown Model,2015,25000,0,Hybrid,Gray,First,New York
31110,Tesla,Model S,2015,20000,30000,Petrol,Blue,First,Phoenix
31111,Tesla,Civic,2012,40000,75000,Petrol,Blue,Unknown Owner,Chicago
31112,BMW,Civic,0,50000,75000,Hybrid,Black,Second,Houston
31113,Honda,Unknown Model,0,25000,15000,Diesel,Blue,Third,Houston
31114,Toyota,Unknown Model,2012,40000,0,Electric,White,Second,Miami
31115,Tesla,Model S,2015,25000,15000,Unknown Fuel,Gray,Unknown Owner,Miami
31116,Honda,Model S,2012,40000,45000,Petrol,White,Second,Phoenix
31117,Unknown Brand,Focus,2015,40000,60000,Hybrid,Red,Second,Phoenix
31118,Unknown Brand,Civic,2018,40000,30000,Unknown Fuel,Unknown Color,Second,Houston
31119,Tesla,Focus,2015,25000,0,Electric,Unknown Color,Second,Chicago
31120,Honda,Corolla,2012,30000,60000,Petrol,White,Third,Phoenix
31121,Honda,Accord,2018,50000,75000,Hybrid,Black,Third,Houston
31122,Tesla,Accord,2018,20000,100000,Diesel,Red,First,Phoenix
31123,Nissan,Model S,2012,25000,45000,Hybrid,Black,First,Houston
31124,Ford,Civic,2015,30000,45000,Hybrid,Unknown Color,Third,Los Angeles
31125,Honda,Civic,2012,60000,75000,Hybrid,Black,Second,Unknown Location
31126,Unknown Brand,Focus,2010,20000,60000,Hybrid,Blue,First,Chicago
31127,Nissan,Unknown Model,2012,25000,75000,Petrol,Blue,Unknown Owner,Unknown Location
31128,Toyota,Unknown Model,2018,60000,60000,Hybrid,Unknown Color,Unknown Owner,Phoenix
31129,Nissan,Model S,2015,20000,15000,Hybrid,Gray,Unknown Owner,Los Angeles
31130,Tesla,Mustang,2020,30000,60000,Diesel,Black,Third,Houston
31131,Nissan,Accord,2015,60000,100000,Electric,Red,Third,Phoenix
31132,Ford,Unknown Model,2018,40000,75000,Unknown Fuel,Red,First,Los Angeles
31133,Tesla,Corolla,0,50000,75000,Petrol,Unknown Color,Unknown Owner,Los Angeles
31134,BMW,Civic,2015,0,75000,Petrol,Silver,First,Phoenix
31135,Toyota,Unknown Model,2018,20000,0,Unknown Fuel,Blue,Second,Miami
31136,Unknown Brand,Model S,2020,25000,30000,Electric,Black,First,Unknown Location
31137,BMW,Corolla,0,0,75000,Unknown Fuel,Red,First,New York
31138,Nissan,Accord,0,20000,75000,Electric,Blue,Third,Phoenix
31139,Honda,Accord,2012,20000,15000,Hybrid,Blue,Second,Los Angeles
31140,Nissan,Focus,0,0,0,Petrol,Gray,Unknown Owner,Phoenix
31141,Hyundai,Focus,2010,40000,60000,Hybrid,White,Second,New York
31142,Unknown Brand,Corolla,2015,25000,100000,Diesel,Gray,First,New York
31143,Unknown Brand,Model S,2020,25000,45000,Electric,White,Unknown Owner,Unknown Location
31144,Hyundai,Mustang,2015,60000,60000,Petrol,Gray,Third,Houston
31145,Honda,Focus,2010,40000,0,Unknown Fuel,White,Third,Houston
31146,BMW,Civic,2010,30000,30000,Unknown Fuel,Unknown Color,Unknown Owner,Unknown Location
31147,BMW,Accord,2010,20000,100000,Petrol,Blue,First,New York
31148,Honda,Accord,2020,30000,30000,Unknown Fuel,White,Unknown Owner,Los Angeles
31149,Ford,Civic,0,50000,60000,Unknown Fuel,White,Second,Chicago
31150,Hyundai,Accord,2010,0,60000,Diesel,Blue,Unknown Owner,New York
31151,Toyota,Accord,2010,25000,30000,Electric,Blue,Unknown Owner,Chicago
31152,Tesla,Accord,0,0,45000,Hybrid,White,First,Chicago
31153,Hyundai,Model S,2010,20000,100000,Hybrid,White,Third,Chicago
31154,BMW,Model S,2010,25000,0,Diesel,Gray,Third,Houston
31155,Toyota,Mustang,0,60000,45000,Petrol,Black,Third,New York
31156,Tesla,Civic,2020,0,30000,Hybrid,Red,First,Houston
31157,Nissan,Model S,2015,25000,75000,Electric,Red,Third,New York
31158,Tesla,Corolla,2020,25000,0,Unknown Fuel,Silver,Second,Phoenix
